order_id,customer_id,order_date,month,quarter,year,order_status,sales_channel,payment_method,discount_pct,subtotal,shipping_cost,order_total,delivery_days
O01522,C0074,8/14/2022,August,Q3,2022,Delivered,Online,Google Pay,0.1,893.14,0,893.14,6
O01523,C0422,10/7/2022,October,Q4,2022,Delivered,Mobile App,PayPal,0.2,924.24,0,924.24,4
O01524,C0304,6/22/2023,June,Q2,2023,Delivered,Online,Debit Card,0.05,86.56,8.75,95.31,6
O01525,C0253,9/9/2023,September,Q3,2023,Cancelled,In-Store,Google Pay,0.1,290.82,0,290.82,
O01526,C0208,7/18/2023,July,Q3,2023,Cancelled,Mobile App,Google Pay,0.05,461.21,0,461.21,
O01527,C0351,5/6/2023,May,Q2,2023,Delivered,Mobile App,Debit Card,0.1,1374.14,0,1374.14,2
O01528,C0080,8/4/2023,August,Q3,2023,Delivered,Mobile App,Debit Card,0.2,841.38,0,841.38,10
O01529,C0068,8/13/2022,August,Q3,2022,Delivered,Mobile App,Google Pay,0,1481.26,0,1481.26,10
O01530,C0462,4/11/2023,April,Q2,2023,Returned,In-Store,Credit Card,0.05,95.46,7.67,103.13,
O01531,C0212,6/16/2023,June,Q2,2023,Returned,In-Store,PayPal,0.15,438.38,0,438.38,
O01532,C0393,6/24/2022,June,Q2,2022,Delivered,In-Store,PayPal,0,918.87,0,918.87,6
O01533,C0066,10/22/2023,October,Q4,2023,Pending,Mobile App,Google Pay,0.15,380.28,0,380.28,
O01534,C0364,10/14/2022,October,Q4,2022,Delivered,In-Store,PayPal,0.1,496.08,0,496.08,11
O01535,C0471,12/20/2023,December,Q4,2023,Delivered,Mobile App,PayPal,0.2,140.71,0,140.71,9
O01536,C0228,4/27/2022,April,Q2,2022,Delivered,Mobile App,Google Pay,0,1137.83,0,1137.83,14
O01537,C0452,5/26/2022,May,Q2,2022,Cancelled,In-Store,PayPal,0.05,611.56,0,611.56,
O01538,C0415,10/28/2022,October,Q4,2022,Returned,Online,Apple Pay,0,277.39,0,277.39,
O01539,C0112,5/18/2022,May,Q2,2022,Pending,Mobile App,Apple Pay,0.1,705,0,705,
O01540,C0308,12/22/2023,December,Q4,2023,Pending,Mobile App,Credit Card,0.1,933.51,0,933.51,
O01541,C0070,8/2/2023,August,Q3,2023,Delivered,Mobile App,PayPal,0.15,230.28,0,230.28,14
O01542,C0117,8/21/2022,August,Q3,2022,Cancelled,Online,Apple Pay,0.2,365.55,0,365.55,
O01543,C0276,9/11/2022,September,Q3,2022,Delivered,Online,Apple Pay,0,1683.92,0,1683.92,6
O01544,C0279,10/18/2022,October,Q4,2022,Pending,In-Store,Google Pay,0,197.63,0,197.63,
O01545,C0002,12/11/2022,December,Q4,2022,Delivered,Mobile App,Credit Card,0.1,68.98,8.47,77.45,2
O01546,C0331,10/21/2022,October,Q4,2022,Returned,In-Store,PayPal,0.15,287.9,0,287.9,
O01547,C0362,8/28/2023,August,Q3,2023,Returned,Online,Apple Pay,0,1212.58,0,1212.58,
O01548,C0498,7/26/2022,July,Q3,2022,Delivered,Online,PayPal,0.15,272.85,0,272.85,7
O01549,C0363,7/11/2022,July,Q3,2022,Returned,Online,Apple Pay,0.05,189.34,0,189.34,
O01550,C0383,1/22/2023,January,Q1,2023,Delivered,Online,Credit Card,0,804.78,0,804.78,5
O01551,C0315,8/26/2023,August,Q3,2023,Delivered,Mobile App,Apple Pay,0.05,94.4,7.32,101.72,10
O01552,C0380,1/17/2022,January,Q1,2022,Pending,Online,Google Pay,0,34.31,4.14,38.45,
O01553,C0207,5/4/2022,May,Q2,2022,Cancelled,Online,Google Pay,0,937.68,0,937.68,
O01554,C0452,11/11/2022,November,Q4,2022,Delivered,Online,Credit Card,0.1,578.98,0,578.98,2
O01555,C0291,8/22/2023,August,Q3,2023,Delivered,Mobile App,PayPal,0,763.76,0,763.76,13
O01556,C0048,11/2/2022,November,Q4,2022,Delivered,Mobile App,Google Pay,0,128.64,0,128.64,6
O01557,C0033,8/2/2022,August,Q3,2022,Cancelled,In-Store,Google Pay,0.05,541.44,0,541.44,
O01558,C0241,9/4/2022,September,Q3,2022,Delivered,In-Store,PayPal,0,375.45,0,375.45,5
O01559,C0298,7/22/2022,July,Q3,2022,Delivered,Online,Credit Card,0,438.02,0,438.02,10
O01560,C0422,11/21/2022,November,Q4,2022,Delivered,Mobile App,Credit Card,0,515.69,0,515.69,8
O01561,C0334,3/22/2023,March,Q1,2023,Delivered,Mobile App,Debit Card,0,457.65,0,457.65,4
O01562,C0299,3/28/2022,March,Q1,2022,Delivered,Online,PayPal,0,615.81,0,615.81,13
O01563,C0281,3/21/2022,March,Q1,2022,Delivered,Online,Google Pay,0.15,1224.24,0,1224.24,11
O01564,C0429,1/3/2022,January,Q1,2022,Delivered,Mobile App,Debit Card,0,573.99,0,573.99,1
O01565,C0207,2/4/2022,February,Q1,2022,Delivered,Mobile App,Credit Card,0,249.68,0,249.68,11
O01566,C0354,12/10/2022,December,Q4,2022,Delivered,Mobile App,Debit Card,0,153.76,0,153.76,13
O01567,C0079,1/28/2022,January,Q1,2022,Delivered,Online,Credit Card,0,1788.78,0,1788.78,4
O01568,C0106,6/16/2023,June,Q2,2023,Delivered,Mobile App,Debit Card,0,1181.51,0,1181.51,3
O01569,C0341,6/30/2022,June,Q2,2022,Delivered,Online,Debit Card,0.15,90.95,11.36,102.31,14
O01570,C0039,4/27/2022,April,Q2,2022,Cancelled,Mobile App,PayPal,0,235.56,0,235.56,
O01571,C0187,7/5/2022,July,Q3,2022,Delivered,Mobile App,Debit Card,0,997.29,0,997.29,7
O01572,C0153,11/2/2022,November,Q4,2022,Delivered,Online,Debit Card,0,733.06,0,733.06,7
O01573,C0385,4/10/2023,April,Q2,2023,Returned,In-Store,Google Pay,0.1,1339.05,0,1339.05,
O01574,C0197,2/18/2023,February,Q1,2023,Delivered,Mobile App,Credit Card,0,750.16,0,750.16,7
O01575,C0214,11/4/2022,November,Q4,2022,Cancelled,Online,PayPal,0,263.06,0,263.06,
O01576,C0358,1/15/2023,January,Q1,2023,Cancelled,Online,PayPal,0.2,1127.37,0,1127.37,
O01577,C0174,8/2/2022,August,Q3,2022,Delivered,Mobile App,Google Pay,0,1258.32,0,1258.32,8
O01578,C0042,6/10/2022,June,Q2,2022,Delivered,Mobile App,Google Pay,0,1258.32,0,1258.32,1
O01579,C0212,4/14/2022,April,Q2,2022,Delivered,In-Store,Google Pay,0.05,1507.09,0,1507.09,11
O01580,C0485,5/28/2023,May,Q2,2023,Delivered,Online,Google Pay,0.15,426.45,0,426.45,2
O01581,C0015,9/8/2022,September,Q3,2022,Pending,Mobile App,Apple Pay,0,104.27,0,104.27,
O01582,C0354,6/20/2022,June,Q2,2022,Delivered,In-Store,Google Pay,0.1,355.74,0,355.74,12
O01583,C0010,7/24/2023,July,Q3,2023,Delivered,In-Store,Google Pay,0,447.25,0,447.25,10
O01584,C0394,11/1/2022,November,Q4,2022,Delivered,Mobile App,PayPal,0.15,917.88,0,917.88,10
O01585,C0056,4/17/2023,April,Q2,2023,Cancelled,Online,Debit Card,0.05,624.81,0,624.81,
O01586,C0093,10/20/2023,October,Q4,2023,Delivered,In-Store,Google Pay,0.05,815.73,0,815.73,10
O01587,C0057,2/3/2022,February,Q1,2022,Delivered,Online,Debit Card,0,75.81,6.02,81.83,12
O01588,C0127,8/5/2023,August,Q3,2023,Delivered,Online,Debit Card,0,1413.06,0,1413.06,9
O01589,C0407,4/13/2022,April,Q2,2022,Delivered,Mobile App,Google Pay,0.2,371.39,0,371.39,4
O01590,C0020,3/17/2022,March,Q1,2022,Delivered,Online,Apple Pay,0,953.11,0,953.11,14
O01591,C0160,11/3/2023,November,Q4,2023,Delivered,Mobile App,Google Pay,0.1,321.44,0,321.44,10
O01592,C0309,2/10/2022,February,Q1,2022,Cancelled,Mobile App,Credit Card,0.2,648.8,0,648.8,
O01593,C0134,6/9/2022,June,Q2,2022,Returned,In-Store,Debit Card,0,197.63,0,197.63,
O01594,C0290,11/19/2023,November,Q4,2023,Pending,Mobile App,Credit Card,0,377.26,0,377.26,
O01595,C0041,11/28/2022,November,Q4,2022,Delivered,Online,Apple Pay,0,879.1,0,879.1,3
O01596,C0497,6/18/2023,June,Q2,2023,Cancelled,Online,Credit Card,0,304.92,0,304.92,
O01597,C0163,5/20/2022,May,Q2,2022,Delivered,Mobile App,Debit Card,0.05,1085.33,0,1085.33,13
O01598,C0494,3/23/2022,March,Q1,2022,Pending,In-Store,Google Pay,0,208.74,0,208.74,
O01599,C0401,8/15/2023,August,Q3,2023,Delivered,Mobile App,Debit Card,0,506.01,0,506.01,1
O01600,C0211,9/4/2023,September,Q3,2023,Delivered,Online,Credit Card,0.05,921.27,0,921.27,3
O01601,C0325,1/8/2023,January,Q1,2023,Pending,Online,Apple Pay,0.1,1142.44,0,1142.44,
O01602,C0310,10/17/2022,October,Q4,2022,Delivered,Online,PayPal,0,732.16,0,732.16,6
O01603,C0481,11/11/2023,November,Q4,2023,Returned,In-Store,PayPal,0.2,745.66,0,745.66,
O01604,C0208,1/11/2023,January,Q1,2023,Cancelled,Online,Credit Card,0.05,790.56,0,790.56,
O01605,C0043,10/29/2022,October,Q4,2022,Delivered,Mobile App,Credit Card,0.2,843.97,0,843.97,8
O01606,C0399,4/16/2022,April,Q2,2022,Delivered,Online,Apple Pay,0.1,153.07,0,153.07,13
O01607,C0389,4/13/2022,April,Q2,2022,Delivered,Mobile App,Debit Card,0,1172.32,0,1172.32,3
O01608,C0283,6/1/2022,June,Q2,2022,Delivered,Mobile App,Debit Card,0,948.08,0,948.08,9
O01609,C0099,1/2/2023,January,Q1,2023,Delivered,Online,PayPal,0,1001.25,0,1001.25,12
O01610,C0060,9/10/2022,September,Q3,2022,Delivered,In-Store,Debit Card,0,1020.29,0,1020.29,5
O01611,C0061,10/17/2023,October,Q4,2023,Pending,Mobile App,Credit Card,0.1,723.11,0,723.11,
O01612,C0459,11/4/2022,November,Q4,2022,Cancelled,In-Store,Debit Card,0,735.6,0,735.6,
O01613,C0447,5/10/2022,May,Q2,2022,Cancelled,In-Store,Apple Pay,0.1,391.32,0,391.32,
O01614,C0376,10/6/2023,October,Q4,2023,Delivered,Mobile App,Credit Card,0.15,560.88,0,560.88,7
O01615,C0114,12/19/2022,December,Q4,2022,Delivered,Mobile App,Apple Pay,0.1,1001.17,0,1001.17,14
O01616,C0369,2/17/2023,February,Q1,2023,Delivered,In-Store,Google Pay,0,311.9,0,311.9,10
O01617,C0293,11/10/2022,November,Q4,2022,Cancelled,Mobile App,Google Pay,0.15,218.68,0,218.68,
O01618,C0494,3/17/2023,March,Q1,2023,Cancelled,In-Store,Debit Card,0.1,594.18,0,594.18,
O01619,C0008,1/22/2023,January,Q1,2023,Delivered,Online,PayPal,0.05,189.34,0,189.34,8
O01620,C0388,10/7/2022,October,Q4,2022,Pending,Online,Credit Card,0.05,966.16,0,966.16,
O01621,C0036,11/3/2022,November,Q4,2022,Delivered,In-Store,Debit Card,0.15,707.34,0,707.34,4
O01622,C0246,2/13/2023,February,Q1,2023,Delivered,In-Store,PayPal,0,241.73,0,241.73,5
O01623,C0346,7/8/2022,July,Q3,2022,Delivered,In-Store,Debit Card,0,383.81,0,383.81,8
O01624,C0364,5/10/2022,May,Q2,2022,Delivered,In-Store,PayPal,0,1006.96,0,1006.96,14
O01625,C0490,8/22/2023,August,Q3,2023,Delivered,Mobile App,Apple Pay,0.1,95.04,4.16,99.2,6
O01626,C0232,3/4/2022,March,Q1,2022,Returned,Mobile App,Debit Card,0.1,703.57,0,703.57,
O01627,C0477,8/16/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0.1,67.83,4.19,72.02,14
O01628,C0072,9/12/2023,September,Q3,2023,Delivered,Mobile App,Google Pay,0.1,490.25,0,490.25,2
O01629,C0209,4/21/2023,April,Q2,2023,Delivered,In-Store,Debit Card,0.1,423.21,0,423.21,14
O01630,C0428,1/6/2022,January,Q1,2022,Returned,Mobile App,PayPal,0.2,1868.49,0,1868.49,
O01631,C0095,6/4/2022,June,Q2,2022,Delivered,Online,Google Pay,0,802.32,0,802.32,11
O01632,C0125,8/5/2022,August,Q3,2022,Returned,Online,Google Pay,0.05,835.43,0,835.43,
O01633,C0332,12/16/2022,December,Q4,2022,Delivered,Online,Debit Card,0,1440.84,0,1440.84,5
O01634,C0002,4/6/2023,April,Q2,2023,Returned,Online,PayPal,0.2,330.22,0,330.22,
O01635,C0334,10/5/2023,October,Q4,2023,Pending,Mobile App,Credit Card,0,1478.07,0,1478.07,
O01636,C0484,12/28/2022,December,Q4,2022,Delivered,Online,Apple Pay,0.05,666.94,0,666.94,6
O01637,C0091,11/6/2023,November,Q4,2023,Delivered,Online,Debit Card,0,784.49,0,784.49,13
O01638,C0370,10/2/2023,October,Q4,2023,Delivered,Mobile App,Debit Card,0,175.02,0,175.02,8
O01639,C0321,7/15/2023,July,Q3,2023,Delivered,Online,Apple Pay,0.15,831.01,0,831.01,3
O01640,C0037,5/22/2022,May,Q2,2022,Cancelled,Mobile App,PayPal,0.05,573.53,0,573.53,
O01641,C0233,12/11/2022,December,Q4,2022,Delivered,Mobile App,Credit Card,0,932.99,0,932.99,14
O01642,C0195,1/25/2023,January,Q1,2023,Delivered,Online,Google Pay,0.15,427.41,0,427.41,7
O01643,C0176,8/7/2023,August,Q3,2023,Delivered,Mobile App,Google Pay,0,156.57,0,156.57,13
O01644,C0141,11/15/2023,November,Q4,2023,Delivered,In-Store,Debit Card,0.15,286,0,286,3
O01645,C0221,4/1/2023,April,Q2,2023,Delivered,Online,Debit Card,0.05,341.02,0,341.02,8
O01646,C0487,1/10/2023,January,Q1,2023,Delivered,Online,Google Pay,0.05,1286.6,0,1286.6,5
O01647,C0363,1/12/2023,January,Q1,2023,Delivered,In-Store,Apple Pay,0.15,86.52,14.38,100.9,10
O01648,C0067,8/5/2023,August,Q3,2023,Delivered,Online,Google Pay,0,1350.76,0,1350.76,4
O01649,C0379,11/24/2022,November,Q4,2022,Pending,Mobile App,Debit Card,0,484.48,0,484.48,
O01650,C0038,5/15/2022,May,Q2,2022,Cancelled,Online,PayPal,0,161.47,0,161.47,
O01651,C0150,5/21/2023,May,Q2,2023,Delivered,In-Store,PayPal,0.05,766.64,0,766.64,11
O01652,C0313,6/27/2023,June,Q2,2023,Delivered,In-Store,Apple Pay,0.1,502.53,0,502.53,12
O01653,C0029,8/5/2023,August,Q3,2023,Delivered,Online,Apple Pay,0.05,1173.96,0,1173.96,14
O01654,C0442,6/17/2023,June,Q2,2023,Returned,Online,Credit Card,0,1046.67,0,1046.67,
O01655,C0396,7/11/2023,July,Q3,2023,Returned,Mobile App,Apple Pay,0.2,256.48,0,256.48,
O01656,C0086,12/9/2023,December,Q4,2023,Pending,Online,Debit Card,0.05,1356.02,0,1356.02,
O01657,C0190,3/6/2023,March,Q1,2023,Delivered,Online,Debit Card,0,527.09,0,527.09,2
O01658,C0056,12/6/2022,December,Q4,2022,Delivered,Online,Apple Pay,0,478.39,0,478.39,10
O01659,C0328,2/6/2022,February,Q1,2022,Cancelled,Online,Credit Card,0,907.76,0,907.76,
O01660,C0039,12/5/2023,December,Q4,2023,Delivered,Mobile App,Google Pay,0.15,525.15,0,525.15,8
O01661,C0159,4/15/2023,April,Q2,2023,Delivered,Mobile App,Credit Card,0,947.05,0,947.05,5
O01662,C0230,4/23/2022,April,Q2,2022,Pending,Mobile App,PayPal,0,2017.19,0,2017.19,
O01663,C0248,12/20/2023,December,Q4,2023,Delivered,Online,Credit Card,0,106.76,0,106.76,13
O01664,C0265,3/9/2023,March,Q1,2023,Delivered,Mobile App,Google Pay,0.05,361.22,0,361.22,10
O01665,C0377,12/31/2023,December,Q4,2023,Returned,Mobile App,Apple Pay,0,701.76,0,701.76,
O01666,C0497,7/4/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0,686.83,0,686.83,6
O01667,C0226,12/24/2023,December,Q4,2023,Delivered,Mobile App,PayPal,0,665.22,0,665.22,5
O01668,C0082,2/2/2023,February,Q1,2023,Delivered,Online,Apple Pay,0.2,932.82,0,932.82,9
O01669,C0249,9/12/2023,September,Q3,2023,Delivered,Mobile App,Credit Card,0,407.3,0,407.3,8
O01670,C0387,1/29/2023,January,Q1,2023,Returned,In-Store,PayPal,0,1431.63,0,1431.63,
O01671,C0003,7/12/2023,July,Q3,2023,Returned,Online,Google Pay,0.1,1308.96,0,1308.96,
O01672,C0471,4/29/2022,April,Q2,2022,Cancelled,Mobile App,PayPal,0,283.92,0,283.92,
O01673,C0335,6/1/2023,June,Q2,2023,Returned,Online,Google Pay,0,716.94,0,716.94,
O01674,C0251,8/10/2022,August,Q3,2022,Delivered,Online,Apple Pay,0.05,438.21,0,438.21,2
O01675,C0348,8/17/2023,August,Q3,2023,Delivered,Online,PayPal,0.15,1320.74,0,1320.74,9
O01676,C0438,8/29/2022,August,Q3,2022,Cancelled,In-Store,Credit Card,0,433.39,0,433.39,
O01677,C0346,1/24/2023,January,Q1,2023,Returned,Online,Google Pay,0,341.17,0,341.17,
O01678,C0361,1/14/2022,January,Q1,2022,Delivered,In-Store,PayPal,0.05,922.21,0,922.21,12
O01679,C0360,4/9/2022,April,Q2,2022,Delivered,Online,Debit Card,0.05,149.46,0,149.46,1
O01680,C0069,2/15/2023,February,Q1,2023,Returned,In-Store,Apple Pay,0,1084.18,0,1084.18,
O01681,C0366,7/31/2022,July,Q3,2022,Pending,Online,Google Pay,0,1206.91,0,1206.91,
O01682,C0125,12/29/2023,December,Q4,2023,Delivered,In-Store,Debit Card,0.2,1347.93,0,1347.93,3
O01683,C0159,2/7/2023,February,Q1,2023,Cancelled,Mobile App,Debit Card,0.15,425.71,0,425.71,
O01684,C0011,7/14/2023,July,Q3,2023,Delivered,Online,PayPal,0.15,1021.25,0,1021.25,2
O01685,C0206,10/30/2023,October,Q4,2023,Delivered,Mobile App,Debit Card,0,584.88,0,584.88,13
O01686,C0007,4/2/2022,April,Q2,2022,Delivered,Online,Google Pay,0,489.87,0,489.87,4
O01687,C0034,7/21/2023,July,Q3,2023,Delivered,Online,PayPal,0.2,1202.14,0,1202.14,13
O01688,C0093,10/2/2023,October,Q4,2023,Returned,Online,PayPal,0.15,380.28,0,380.28,
O01689,C0214,3/11/2023,March,Q1,2023,Returned,Online,Apple Pay,0,457.38,0,457.38,
O01690,C0263,3/26/2022,March,Q1,2022,Delivered,Online,Google Pay,0,540.73,0,540.73,13
O01691,C0235,1/4/2022,January,Q1,2022,Returned,Online,Credit Card,0,709.86,0,709.86,
O01692,C0477,7/27/2022,July,Q3,2022,Cancelled,Mobile App,Credit Card,0.1,988.14,0,988.14,
O01693,C0332,1/30/2022,January,Q1,2022,Delivered,Online,Apple Pay,0.05,46.32,7.43,53.75,7
O01694,C0446,5/9/2022,May,Q2,2022,Delivered,Mobile App,Apple Pay,0.1,509.86,0,509.86,12
O01695,C0336,2/11/2023,February,Q1,2023,Pending,Online,Debit Card,0.1,477.14,0,477.14,
O01696,C0264,12/9/2023,December,Q4,2023,Returned,Online,Apple Pay,0,131.92,0,131.92,
O01697,C0096,7/18/2023,July,Q3,2023,Pending,In-Store,Google Pay,0.1,192.48,0,192.48,
O01698,C0275,4/19/2022,April,Q2,2022,Delivered,In-Store,Google Pay,0.05,552.6,0,552.6,14
O01699,C0254,1/25/2023,January,Q1,2023,Delivered,Mobile App,Debit Card,0.1,548.54,0,548.54,2
O01700,C0457,2/1/2023,February,Q1,2023,Pending,Mobile App,Google Pay,0,445.56,0,445.56,
O01701,C0273,3/28/2023,March,Q1,2023,Delivered,In-Store,Google Pay,0.05,148.74,0,148.74,13
O01702,C0023,1/5/2022,January,Q1,2022,Cancelled,In-Store,Google Pay,0.15,830.55,0,830.55,
O01703,C0179,10/17/2023,October,Q4,2023,Delivered,Mobile App,Credit Card,0.2,693.24,0,693.24,7
O01704,C0428,10/3/2023,October,Q4,2023,Pending,In-Store,Debit Card,0.1,499.3,0,499.3,
O01705,C0177,6/2/2022,June,Q2,2022,Delivered,Mobile App,Debit Card,0.05,283.99,0,283.99,3
O01706,C0454,2/12/2022,February,Q1,2022,Pending,Mobile App,Credit Card,0,202.47,0,202.47,
O01707,C0334,12/29/2023,December,Q4,2023,Delivered,In-Store,Google Pay,0.05,1737.81,0,1737.81,5
O01708,C0201,11/11/2023,November,Q4,2023,Delivered,Online,PayPal,0,1299.06,0,1299.06,4
O01709,C0131,12/5/2022,December,Q4,2022,Cancelled,Online,Apple Pay,0.1,639.51,0,639.51,
O01710,C0182,6/11/2023,June,Q2,2023,Cancelled,Mobile App,Debit Card,0.2,462.78,0,462.78,
O01711,C0336,7/15/2023,July,Q3,2023,Delivered,Online,Apple Pay,0,1123.97,0,1123.97,9
O01712,C0242,1/5/2022,January,Q1,2022,Returned,Mobile App,Apple Pay,0.2,1424.55,0,1424.55,
O01713,C0306,12/9/2023,December,Q4,2023,Delivered,In-Store,Credit Card,0.2,1218.19,0,1218.19,7
O01714,C0238,6/19/2022,June,Q2,2022,Delivered,Online,Debit Card,0,700.35,0,700.35,10
O01715,C0024,12/15/2023,December,Q4,2023,Pending,Mobile App,Apple Pay,0,1184.77,0,1184.77,
O01716,C0172,7/27/2023,July,Q3,2023,Delivered,In-Store,Credit Card,0.15,554.1,0,554.1,9
O01717,C0049,11/16/2022,November,Q4,2022,Delivered,Mobile App,Credit Card,0,544.28,0,544.28,10
O01718,C0440,12/5/2022,December,Q4,2022,Delivered,Online,Credit Card,0,318.23,0,318.23,14
O01719,C0086,2/15/2023,February,Q1,2023,Delivered,Online,PayPal,0,1104.83,0,1104.83,9
O01720,C0187,5/23/2023,May,Q2,2023,Returned,Mobile App,PayPal,0,705.03,0,705.03,
O01721,C0021,9/11/2023,September,Q3,2023,Returned,In-Store,Credit Card,0,508.05,0,508.05,
O01722,C0177,1/2/2023,January,Q1,2023,Returned,Online,Credit Card,0.2,427.47,0,427.47,
O01723,C0127,3/29/2023,March,Q1,2023,Delivered,Online,Debit Card,0.2,633.3,0,633.3,2
O01724,C0089,3/11/2023,March,Q1,2023,Cancelled,Mobile App,Credit Card,0.1,291.72,0,291.72,
O01725,C0082,1/15/2022,January,Q1,2022,Delivered,Mobile App,Debit Card,0,360.74,0,360.74,1
O01726,C0405,8/29/2022,August,Q3,2022,Delivered,Online,Apple Pay,0,1809.06,0,1809.06,3
O01727,C0470,5/9/2022,May,Q2,2022,Pending,Mobile App,Credit Card,0,1797.42,0,1797.42,
O01728,C0333,6/5/2022,June,Q2,2022,Delivered,In-Store,Google Pay,0.2,387.36,0,387.36,6
O01729,C0024,11/27/2023,November,Q4,2023,Delivered,Mobile App,Credit Card,0,551.36,0,551.36,7
O01730,C0239,7/9/2022,July,Q3,2022,Delivered,In-Store,PayPal,0.1,504.03,0,504.03,11
O01731,C0133,7/18/2022,July,Q3,2022,Returned,In-Store,Debit Card,0.05,282.86,0,282.86,
O01732,C0469,3/28/2022,March,Q1,2022,Delivered,Mobile App,Apple Pay,0.05,392.31,0,392.31,6
O01733,C0009,2/22/2023,February,Q1,2023,Delivered,Online,Google Pay,0,219.27,0,219.27,9
O01734,C0058,3/14/2023,March,Q1,2023,Delivered,Online,Google Pay,0.05,388.22,0,388.22,9
O01735,C0127,2/11/2023,February,Q1,2023,Delivered,Online,Debit Card,0.15,338.82,0,338.82,2
O01736,C0396,1/28/2022,January,Q1,2022,Delivered,Mobile App,Google Pay,0.15,767.9,0,767.9,14
O01737,C0374,3/24/2022,March,Q1,2022,Returned,Online,PayPal,0,766.78,0,766.78,
O01738,C0125,7/28/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0.15,936.32,0,936.32,5
O01739,C0005,9/12/2023,September,Q3,2023,Cancelled,Online,Apple Pay,0.15,657.66,0,657.66,
O01740,C0123,3/11/2023,March,Q1,2023,Delivered,Online,Debit Card,0.2,384.51,0,384.51,8
O01741,C0089,3/15/2022,March,Q1,2022,Delivered,Online,Debit Card,0,238.32,0,238.32,2
O01742,C0280,11/14/2022,November,Q4,2022,Delivered,Online,Credit Card,0,919.32,0,919.32,3
O01743,C0017,7/18/2023,July,Q3,2023,Delivered,Online,Google Pay,0,307.19,0,307.19,9
O01744,C0290,11/24/2023,November,Q4,2023,Pending,Mobile App,Apple Pay,0.1,426.92,0,426.92,
O01745,C0304,12/25/2023,December,Q4,2023,Pending,Online,Apple Pay,0,1310.72,0,1310.72,
O01746,C0400,2/21/2022,February,Q1,2022,Delivered,Online,Credit Card,0.05,1070.68,0,1070.68,1
O01747,C0271,1/16/2023,January,Q1,2023,Delivered,Mobile App,Credit Card,0.1,387.24,0,387.24,6
O01748,C0133,1/8/2023,January,Q1,2023,Pending,Mobile App,Google Pay,0.05,1021.68,0,1021.68,
O01749,C0229,12/2/2023,December,Q4,2023,Delivered,Mobile App,Apple Pay,0,82.66,1.6,84.26,12
O01750,C0206,1/26/2023,January,Q1,2023,Returned,Online,PayPal,0,1191.93,0,1191.93,
O01751,C0374,5/24/2022,May,Q2,2022,Cancelled,Online,Credit Card,0,654.62,0,654.62,
O01752,C0105,8/12/2022,August,Q3,2022,Cancelled,Online,Credit Card,0.2,318.88,0,318.88,
O01753,C0351,11/2/2022,November,Q4,2022,Delivered,In-Store,Debit Card,0,696.49,0,696.49,12
O01754,C0216,8/1/2022,August,Q3,2022,Cancelled,Online,Credit Card,0.2,1054.62,0,1054.62,
O01755,C0194,7/19/2023,July,Q3,2023,Delivered,Online,PayPal,0.1,970.26,0,970.26,7
O01756,C0374,8/21/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0.15,425.76,0,425.76,2
O01757,C0339,10/22/2023,October,Q4,2023,Pending,Online,Apple Pay,0,503.68,0,503.68,
O01758,C0026,1/22/2023,January,Q1,2023,Delivered,Online,Google Pay,0.05,485.41,0,485.41,2
O01759,C0266,7/17/2022,July,Q3,2022,Delivered,Mobile App,Credit Card,0.05,256.35,0,256.35,11
O01760,C0028,5/7/2023,May,Q2,2023,Pending,Mobile App,Google Pay,0.15,1118.7,0,1118.7,
O01761,C0320,9/7/2023,September,Q3,2023,Delivered,Mobile App,Debit Card,0,50.24,4.19,54.43,14
O01762,C0210,12/10/2022,December,Q4,2022,Delivered,Mobile App,Credit Card,0.1,562.41,0,562.41,2
O01763,C0209,7/24/2022,July,Q3,2022,Delivered,Mobile App,Apple Pay,0,175.42,0,175.42,12
O01764,C0444,3/1/2023,March,Q1,2023,Delivered,Mobile App,PayPal,0.1,91.25,13.71,104.96,9
O01765,C0037,4/1/2022,April,Q2,2022,Delivered,Online,Google Pay,0,617.62,0,617.62,8
O01766,C0040,3/13/2023,March,Q1,2023,Delivered,Mobile App,Debit Card,0,921.88,0,921.88,5
O01767,C0297,2/7/2022,February,Q1,2022,Cancelled,Mobile App,Credit Card,0,545.19,0,545.19,
O01768,C0308,1/1/2023,January,Q1,2023,Delivered,Mobile App,PayPal,0.1,976.72,0,976.72,13
O01769,C0426,5/7/2022,May,Q2,2022,Pending,In-Store,Debit Card,0.1,629.58,0,629.58,
O01770,C0225,10/6/2022,October,Q4,2022,Delivered,In-Store,Google Pay,0,605.73,0,605.73,14
O01771,C0253,3/8/2023,March,Q1,2023,Delivered,Mobile App,Debit Card,0.05,1022.55,0,1022.55,10
O01772,C0307,9/25/2022,September,Q3,2022,Cancelled,Online,Debit Card,0.15,701.72,0,701.72,
O01773,C0309,9/6/2022,September,Q3,2022,Pending,Mobile App,Apple Pay,0.1,365.73,0,365.73,
O01774,C0397,9/29/2023,September,Q3,2023,Delivered,In-Store,PayPal,0.2,216.51,0,216.51,3
O01775,C0323,10/12/2022,October,Q4,2022,Delivered,Online,Apple Pay,0.05,277.31,0,277.31,11
