item_id,order_id,product_id,product_name,brand,category,size,quantity,unit_price,discount_pct,discount_amount,line_total
I02391,O00929,P0156,Skechers Sports Pro,Skechers,Sports,37,3,220.07,0.15,33.01,561.18
I02392,O00929,P0087,New Balance Sandals Pro,New Balance,Sandals,37,3,143.9,0.15,21.59,366.93
I02393,O00930,P0092,Vans Running Classic,Vans,Running,43,2,154.87,0,0.00,309.74
I02394,O00930,P0046,Puma Sports Classic,Puma,Sports,43,2,123.12,0,0.00,246.24
I02395,O00930,P0061,Reebok Formal Pro,Reebok,Formal,44,1,131.13,0,0.00,131.13
I02396,O00930,P0140,Timberland Sandals Classic,Timberland,Sandals,38,3,188.63,0,0.00,565.89
I02397,O00931,P0017,Nike Boots Pro,Nike,Boots,45,2,233.2,0.1,23.32,419.76
I02398,O00931,P0161,Skechers Boots Pro,Skechers,Boots,43,3,161.57,0.1,16.16,436.23
I02399,O00931,P0170,Clarks Formal Pro,Clarks,Formal,44,2,135.46,0.1,13.55,243.82
I02400,O00931,P0119,Converse Sports Classic,Converse,Sports,45,1,206.66,0.1,20.67,185.99
I02401,O00932,P0148,Skechers Casual Classic,Skechers,Casual,44,3,72.04,0.1,7.20,194.52
I02402,O00932,P0051,Puma Sandals Classic,Puma,Sandals,44,2,167.23,0.1,16.72,301.02
I02403,O00932,P0127,Timberland Running Pro,Timberland,Running,42,1,163.31,0.1,16.33,146.98
I02404,O00932,P0010,Nike Sports Pro,Nike,Sports,38,3,198.22,0.1,19.82,535.2
I02405,O00933,P0093,Vans Running Pro,Vans,Running,45,3,231.31,0.15,34.70,589.83
I02406,O00933,P0100,Vans Sports Pro,Vans,Sports,43,2,75.37,0.15,11.31,128.12
I02407,O00933,P0098,Vans Formal Classic,Vans,Formal,36,3,104.27,0.15,15.64,265.89
I02408,O00934,P0088,New Balance Boots Classic,New Balance,Boots,40,2,158.09,0.2,31.62,252.94
I02409,O00934,P0096,Vans Casual Classic,Vans,Casual,44,1,68.69,0.2,13.74,54.95
I02410,O00935,P0157,Skechers Sandals Pro,Skechers,Sandals,38,1,256.94,0.2,51.39,205.55
I02411,O00935,P0076,New Balance Casual Pro,New Balance,Casual,44,3,73.12,0.2,14.62,175.5
I02412,O00935,P0048,Puma Sports Classic,Puma,Sports,45,3,161.47,0.2,32.29,387.54
I02413,O00935,P0164,Clarks Running Classic,Clarks,Running,42,2,205.8,0.2,41.16,329.28
I02414,O00936,P0067,Reebok Sandals Pro,Reebok,Sandals,41,3,202.47,0,0.00,607.41
I02415,O00936,P0021,Adidas Running Classic,Adidas,Running,44,1,173.38,0,0.00,173.38
I02416,O00937,P0044,Puma Formal Classic,Puma,Formal,39,3,85.9,0.1,8.59,231.93
I02417,O00937,P0104,Vans Sandals Pro,Vans,Sandals,39,3,223.99,0.1,22.40,604.77
I02418,O00938,P0144,Timberland Boots Pro,Timberland,Boots,36,2,119.7,0,0.00,239.4
I02419,O00938,P0101,Vans Sports Classic,Vans,Sports,43,3,226.05,0,0.00,678.15
I02420,O00938,P0095,Vans Casual Classic,Vans,Casual,40,3,135.18,0,0.00,405.54
I02421,O00939,P0125,Converse Boots Pro,Converse,Boots,39,2,210.22,0.2,42.04,336.36
I02422,O00939,P0175,Clarks Sandals Pro,Clarks,Sandals,39,1,232.79,0.2,46.56,186.23
I02423,O00939,P0074,New Balance Running Pro,New Balance,Running,45,2,274.18,0.2,54.84,438.68
I02424,O00940,P0043,Puma Formal Pro,Puma,Formal,39,1,128.99,0.05,6.45,122.54
I02425,O00941,P0094,Vans Casual Classic,Vans,Casual,37,2,142.26,0,0.00,284.52
I02426,O00941,P0054,Puma Boots Classic,Puma,Boots,40,2,118.57,0,0.00,237.14
I02427,O00941,P0101,Vans Sports Classic,Vans,Sports,37,2,226.05,0,0.00,452.1
I02428,O00942,P0159,Skechers Sandals Pro,Skechers,Sandals,43,2,141.21,0,0.00,282.42
I02429,O00942,P0055,Reebok Running Pro,Reebok,Running,44,3,140.18,0,0.00,420.54
I02430,O00943,P0069,Reebok Sandals Classic,Reebok,Sandals,40,1,252.72,0.1,25.27,227.45
I02431,O00943,P0039,Puma Running Classic,Puma,Running,36,1,84.43,0.1,8.44,75.99
I02432,O00943,P0179,Clarks Boots Pro,Clarks,Boots,38,2,89.95,0.1,9.00,161.92
I02433,O00943,P0165,Clarks Running Classic,Clarks,Running,42,2,108.05,0.1,10.81,194.5
I02434,O00944,P0123,Converse Sandals Classic,Converse,Sandals,39,1,169.35,0.2,33.87,135.48
I02435,O00944,P0002,Nike Running Classic,Nike,Running,44,3,108.24,0.2,21.65,259.77
I02436,O00944,P0070,Reebok Boots Pro,Reebok,Boots,41,3,172.11,0.2,34.42,413.07
I02437,O00944,P0093,Vans Running Pro,Vans,Running,38,2,231.31,0.2,46.26,370.1
I02438,O00945,P0150,Skechers Casual Classic,Skechers,Casual,43,3,41.33,0.2,8.27,99.18
I02439,O00945,P0130,Timberland Casual Classic,Timberland,Casual,40,2,145.21,0.2,29.04,232.34
I02440,O00945,P0107,Vans Boots Classic,Vans,Boots,38,1,109.76,0.2,21.95,87.81
I02441,O00945,P0116,Converse Formal Pro,Converse,Formal,41,2,48.53,0.2,9.71,77.64
I02442,O00946,P0082,New Balance Sports Classic,New Balance,Sports,44,1,231.91,0,0.00,231.91
I02443,O00946,P0158,Skechers Sandals Pro,Skechers,Sandals,40,1,148.87,0,0.00,148.87
I02444,O00946,P0074,New Balance Running Pro,New Balance,Running,37,3,274.18,0,0.00,822.54
I02445,O00947,P0002,Nike Running Classic,Nike,Running,39,2,108.24,0.2,21.65,173.18
I02446,O00947,P0011,Nike Sports Pro,Nike,Sports,39,3,156.57,0.2,31.31,375.78
I02447,O00947,P0040,Puma Casual Pro,Puma,Casual,39,1,248.81,0.2,49.76,199.05
I02448,O00947,P0079,New Balance Formal Classic,New Balance,Formal,37,1,49.37,0.2,9.87,39.5
I02449,O00948,P0124,Converse Boots Pro,Converse,Boots,44,1,95.75,0,0.00,95.75
I02450,O00949,P0134,Timberland Formal Classic,Timberland,Formal,42,3,132.85,0,0.00,398.55
I02451,O00949,P0135,Timberland Formal Classic,Timberland,Formal,45,2,163.29,0,0.00,326.58
I02452,O00950,P0164,Clarks Running Classic,Clarks,Running,40,3,205.8,0.05,10.29,586.53
I02453,O00950,P0113,Converse Casual Classic,Converse,Casual,42,3,168.62,0.05,8.43,480.57
I02454,O00951,P0074,New Balance Running Pro,New Balance,Running,44,1,274.18,0,0.00,274.18
I02455,O00951,P0054,Puma Boots Classic,Puma,Boots,38,1,118.57,0,0.00,118.57
I02456,O00952,P0156,Skechers Sports Pro,Skechers,Sports,36,3,220.07,0,0.00,660.21
I02457,O00952,P0037,Puma Running Classic,Puma,Running,40,3,162.79,0,0.00,488.37
I02458,O00953,P0063,Reebok Formal Classic,Reebok,Formal,40,2,242.1,0.1,24.21,435.78
I02459,O00954,P0121,Converse Sandals Classic,Converse,Sandals,43,3,174.13,0,0.00,522.39
I02460,O00954,P0104,Vans Sandals Pro,Vans,Sandals,38,1,223.99,0,0.00,223.99
I02461,O00954,P0133,Timberland Formal Pro,Timberland,Formal,43,2,53.38,0,0.00,106.76
I02462,O00954,P0023,Adidas Casual Classic,Adidas,Casual,41,2,87.26,0,0.00,174.52
I02463,O00955,P0147,Skechers Running Classic,Skechers,Running,45,1,75.81,0,0.00,75.81
I02464,O00955,P0009,Nike Formal Pro,Nike,Formal,44,1,261.69,0,0.00,261.69
I02465,O00955,P0084,New Balance Sports Pro,New Balance,Sports,43,3,34.31,0,0.00,102.93
I02466,O00956,P0047,Puma Sports Pro,Puma,Sports,43,1,119.91,0.1,11.99,107.92
I02467,O00956,P0113,Converse Casual Classic,Converse,Casual,37,1,168.62,0.1,16.86,151.76
I02468,O00957,P0150,Skechers Casual Classic,Skechers,Casual,41,1,41.33,0.15,6.20,35.13
I02469,O00957,P0048,Puma Sports Classic,Puma,Sports,38,1,161.47,0.15,24.22,137.25
I02470,O00958,P0110,Converse Running Classic,Converse,Running,45,3,168.23,0.15,25.23,429
I02471,O00958,P0084,New Balance Sports Pro,New Balance,Sports,40,1,34.31,0.15,5.15,29.16
I02472,O00959,P0094,Vans Casual Classic,Vans,Casual,45,1,142.26,0.15,21.34,120.92
I02473,O00959,P0180,Clarks Boots Pro,Clarks,Boots,39,3,207.68,0.15,31.15,529.59
I02474,O00960,P0166,Clarks Casual Pro,Clarks,Casual,38,1,173.51,0.05,8.68,164.83
I02475,O00960,P0119,Converse Sports Classic,Converse,Sports,40,2,206.66,0.05,10.33,392.66
I02476,O00960,P0127,Timberland Running Pro,Timberland,Running,36,1,163.31,0.05,8.17,155.14
I02477,O00961,P0030,Adidas Sports Pro,Adidas,Sports,45,3,169.08,0.1,16.91,456.51
I02478,O00961,P0047,Puma Sports Pro,Puma,Sports,36,2,119.91,0.1,11.99,215.84
I02479,O00961,P0115,Converse Formal Pro,Converse,Formal,45,1,139.28,0.1,13.93,125.35
I02480,O00962,P0171,Clarks Formal Classic,Clarks,Formal,43,3,76.64,0,0.00,229.92
I02481,O00963,P0149,Skechers Casual Pro,Skechers,Casual,44,3,90.21,0,0.00,270.63
I02482,O00964,P0094,Vans Casual Classic,Vans,Casual,36,3,142.26,0.2,28.45,341.43
I02483,O00964,P0102,Vans Sports Classic,Vans,Sports,39,3,65.96,0.2,13.19,158.31
I02484,O00965,P0129,Timberland Running Classic,Timberland,Running,41,2,124.84,0.1,12.48,224.72
I02485,O00965,P0130,Timberland Casual Classic,Timberland,Casual,39,3,145.21,0.1,14.52,392.07
I02486,O00965,P0146,Skechers Running Pro,Skechers,Running,41,3,223.18,0.1,22.32,602.58
I02487,O00966,P0016,Nike Boots Classic,Nike,Boots,40,1,242.75,0.05,12.14,230.61
I02488,O00966,P0011,Nike Sports Pro,Nike,Sports,39,2,156.57,0.05,7.83,297.48
I02489,O00966,P0052,Puma Boots Classic,Puma,Boots,37,2,135.35,0.05,6.77,257.16
I02490,O00967,P0042,Puma Casual Classic,Puma,Casual,36,1,49.88,0,0.00,49.88
I02491,O00967,P0054,Puma Boots Classic,Puma,Boots,45,1,118.57,0,0.00,118.57
I02492,O00967,P0147,Skechers Running Classic,Skechers,Running,45,1,75.81,0,0.00,75.81
I02493,O00968,P0071,Reebok Boots Classic,Reebok,Boots,44,3,246.89,0.05,12.34,703.65
I02494,O00969,P0022,Adidas Casual Pro,Adidas,Casual,45,3,95.55,0.05,4.78,272.31
I02495,O00969,P0054,Puma Boots Classic,Puma,Boots,37,2,118.57,0.05,5.93,225.28
I02496,O00970,P0039,Puma Running Classic,Puma,Running,38,1,84.43,0.15,12.66,71.77
I02497,O00970,P0030,Adidas Sports Pro,Adidas,Sports,43,1,169.08,0.15,25.36,143.72
I02498,O00971,P0173,Clarks Sports Classic,Clarks,Sports,37,1,175.02,0.2,35.00,140.02
I02499,O00971,P0023,Adidas Casual Classic,Adidas,Casual,42,2,87.26,0.2,17.45,139.62
I025,O00972,P0035,Adidas Boots Classic,Adidas,Boots,41,3,61.13,0.05,3.06,174.21
I02501,O00973,P0055,Reebok Running Pro,Reebok,Running,42,1,140.18,0.15,21.03,119.15
I02502,O00973,P0010,Nike Sports Pro,Nike,Sports,41,2,198.22,0.15,29.73,336.98
I02503,O00973,P0076,New Balance Casual Pro,New Balance,Casual,44,1,73.12,0.15,10.97,62.15
I02504,O00973,P0147,Skechers Running Classic,Skechers,Running,38,1,75.81,0.15,11.37,64.44
I02505,O00974,P0026,Adidas Formal Pro,Adidas,Formal,44,1,75.01,0,0.00,75.01
I02506,O00974,P0024,Adidas Casual Pro,Adidas,Casual,42,3,117.98,0,0.00,353.94
I02507,O00974,P0073,New Balance Running Pro,New Balance,Running,44,3,173.47,0,0.00,520.41
I02508,O00975,P0074,New Balance Running Pro,New Balance,Running,38,2,274.18,0.1,27.42,493.52
I02509,O00976,P0017,Nike Boots Pro,Nike,Boots,39,1,233.2,0.2,46.64,186.56
I02510,O00976,P0168,Clarks Casual Classic,Clarks,Casual,45,3,162.07,0.2,32.41,388.98
I02511,O00977,P0031,Adidas Sandals Classic,Adidas,Sandals,41,2,137.65,0.05,6.88,261.54
I02512,O00977,P0037,Puma Running Classic,Puma,Running,41,3,162.79,0.05,8.14,463.95
I02513,O00977,P0071,Reebok Boots Classic,Reebok,Boots,41,3,246.89,0.05,12.34,703.65
I02514,O00977,P0049,Puma Sandals Pro,Puma,Sandals,40,2,240.06,0.05,12.00,456.12
I02515,O00978,P0040,Puma Casual Pro,Puma,Casual,43,1,248.81,0.15,37.32,211.49
I02516,O00978,P0007,Nike Formal Classic,Nike,Formal,42,1,186.68,0.15,28.00,158.68
I02517,O00979,P0072,Reebok Boots Pro,Reebok,Boots,45,1,119.16,0.05,5.96,113.2
I02518,O00979,P0016,Nike Boots Classic,Nike,Boots,36,3,242.75,0.05,12.14,691.83
I02519,O00980,P0059,Reebok Casual Pro,Reebok,Casual,37,3,267.44,0.05,13.37,762.21
I02520,O00980,P0034,Adidas Boots Classic,Adidas,Boots,41,2,154.8,0.05,7.74,294.12
I02521,O00980,P0033,Adidas Sandals Pro,Adidas,Sandals,38,2,126.62,0.05,6.33,240.58
I02522,O00980,P0073,New Balance Running Pro,New Balance,Running,36,3,173.47,0.05,8.67,494.4
I02523,O00981,P0005,Nike Casual Classic,Nike,Casual,43,2,111.2,0,0.00,222.4
I02524,O00981,P0158,Skechers Sandals Pro,Skechers,Sandals,43,3,148.87,0,0.00,446.61
I02525,O00981,P0093,Vans Running Pro,Vans,Running,42,2,231.31,0,0.00,462.62
I02526,O00982,P0090,New Balance Boots Pro,New Balance,Boots,40,2,156.65,0.15,23.50,266.3
I02527,O00983,P0065,Reebok Sports Pro,Reebok,Sports,36,2,197.81,0,0.00,395.62
I02528,O00983,P0119,Converse Sports Classic,Converse,Sports,36,1,206.66,0,0.00,206.66
I02529,O00984,P0106,Vans Boots Pro,Vans,Boots,39,3,101.39,0,0.00,304.17
I02530,O00985,P0133,Timberland Formal Pro,Timberland,Formal,44,1,53.38,0.05,2.67,50.71
I02531,O00985,P0011,Nike Sports Pro,Nike,Sports,41,1,156.57,0.05,7.83,148.74
I02532,O00985,P0140,Timberland Sandals Classic,Timberland,Sandals,37,2,188.63,0.05,9.43,358.4
I02533,O00986,P0051,Puma Sandals Classic,Puma,Sandals,36,3,167.23,0,0.00,501.69
I02534,O00987,P0021,Adidas Running Classic,Adidas,Running,41,2,173.38,0,0.00,346.76
I02535,O00987,P0013,Nike Sandals Pro,Nike,Sandals,40,3,175.89,0,0.00,527.67
I02536,O00988,P0005,Nike Casual Classic,Nike,Casual,44,2,111.2,0,0.00,222.4
I02537,O00988,P0145,Skechers Running Classic,Skechers,Running,41,3,149.19,0,0.00,447.57
I02538,O00988,P0112,Converse Casual Pro,Converse,Casual,42,2,243.69,0,0.00,487.38
I02539,O00988,P0047,Puma Sports Pro,Puma,Sports,42,3,119.91,0,0.00,359.73
I02540,O00989,P0086,New Balance Sandals Classic,New Balance,Sandals,39,1,143.9,0,0.00,143.9
I02541,O00990,P0112,Converse Casual Pro,Converse,Casual,41,1,243.69,0.05,12.18,231.51
I02542,O00990,P0039,Puma Running Classic,Puma,Running,37,3,84.43,0.05,4.22,240.63
I02543,O00991,P0069,Reebok Sandals Classic,Reebok,Sandals,42,2,252.72,0,0.00,505.44
I02544,O00991,P0104,Vans Sandals Pro,Vans,Sandals,40,1,223.99,0,0.00,223.99
I02545,O00992,P0151,Skechers Formal Pro,Skechers,Formal,43,2,86.04,0.05,4.30,163.48
I02546,O00993,P0140,Timberland Sandals Classic,Timberland,Sandals,37,3,188.63,0,0.00,565.89
I02547,O00994,P0017,Nike Boots Pro,Nike,Boots,40,1,233.2,0.15,34.98,198.22
I02548,O00994,P0082,New Balance Sports Classic,New Balance,Sports,45,3,231.91,0.15,34.79,591.36
I02549,O00994,P0045,Puma Formal Pro,Puma,Formal,36,3,233.45,0.15,35.02,595.29
I02550,O00995,P0164,Clarks Running Classic,Clarks,Running,43,1,205.8,0.05,10.29,195.51
I02551,O00995,P0058,Reebok Casual Classic,Reebok,Casual,43,3,163.52,0.05,8.18,466.02
I02552,O00995,P0166,Clarks Casual Pro,Clarks,Casual,37,3,173.51,0.05,8.68,494.49
I02553,O00995,P0017,Nike Boots Pro,Nike,Boots,42,2,233.2,0.05,11.66,443.08
I02554,O00996,P0056,Reebok Running Classic,Reebok,Running,40,2,256.82,0,0.00,513.64
I02555,O00997,P0083,New Balance Sports Pro,New Balance,Sports,44,1,108.54,0.2,21.71,86.83
I02556,O00997,P0112,Converse Casual Pro,Converse,Casual,45,3,243.69,0.2,48.74,584.85
I02557,O00997,P0047,Puma Sports Pro,Puma,Sports,40,3,119.91,0.2,23.98,287.79
I02558,O00998,P0068,Reebok Sandals Classic,Reebok,Sandals,42,1,143.42,0.15,21.51,121.91
I02559,O00999,P0132,Timberland Casual Pro,Timberland,Casual,38,3,91.12,0,0.00,273.36
I02560,O00999,P0118,Converse Sports Pro,Converse,Sports,37,1,199.3,0,0.00,199.3
I02561,O010,P0022,Adidas Casual Pro,Adidas,Casual,41,1,95.55,0.2,19.11,76.44
I02562,O01001,P0006,Nike Casual Pro,Nike,Casual,40,3,277.39,0.05,13.87,790.56
I02563,O01001,P0138,Timberland Sports Pro,Timberland,Sports,44,3,236.86,0.05,11.84,675.06
I02564,O01001,P0129,Timberland Running Classic,Timberland,Running,37,1,124.84,0.05,6.24,118.6
I02565,O01001,P0161,Skechers Boots Pro,Skechers,Boots,42,3,161.57,0.05,8.08,460.47
I02566,O01002,P0134,Timberland Formal Classic,Timberland,Formal,39,3,132.85,0,0.00,398.55
I02567,O01002,P0132,Timberland Casual Pro,Timberland,Casual,43,3,91.12,0,0.00,273.36
I02568,O01003,P0139,Timberland Sandals Pro,Timberland,Sandals,42,1,289.39,0,0.00,289.39
I02569,O01004,P0022,Adidas Casual Pro,Adidas,Casual,45,2,95.55,0.1,9.56,172
I02570,O01005,P0152,Skechers Formal Classic,Skechers,Formal,38,2,136.34,0.15,20.45,231.78
I02571,O01006,P0123,Converse Sandals Classic,Converse,Sandals,36,3,169.35,0.15,25.40,431.85
I02572,O01006,P0171,Clarks Formal Classic,Clarks,Formal,36,2,76.64,0.15,11.50,130.28
I02573,O01007,P0149,Skechers Casual Pro,Skechers,Casual,41,1,90.21,0.2,18.04,72.17
I02574,O01007,P0109,Converse Running Pro,Converse,Running,36,2,197.63,0.2,39.53,316.2
I02575,O01008,P0177,Clarks Sandals Classic,Clarks,Sandals,39,3,48.76,0.15,7.31,124.35
I02576,O01008,P0142,Timberland Boots Classic,Timberland,Boots,42,2,99.37,0.15,14.91,168.92
I02577,O01009,P0108,Vans Boots Pro,Vans,Boots,42,3,98.67,0.1,9.87,266.4
I02578,O01009,P0180,Clarks Boots Pro,Clarks,Boots,44,2,207.68,0.1,20.77,373.82
I02579,O01009,P0164,Clarks Running Classic,Clarks,Running,40,1,205.8,0.1,20.58,185.22
I02580,O01009,P0073,New Balance Running Pro,New Balance,Running,42,3,173.47,0.1,17.35,468.36
I02581,O01010,P0040,Puma Casual Pro,Puma,Casual,42,1,248.81,0,0.00,248.81
I02582,O01010,P0144,Timberland Boots Pro,Timberland,Boots,38,1,119.7,0,0.00,119.7
I02583,O01010,P0087,New Balance Sandals Pro,New Balance,Sandals,45,2,143.9,0,0.00,287.8
I02584,O01011,P0001,Nike Running Classic,Nike,Running,44,2,128.64,0,0.00,257.28
I02585,O01011,P0129,Timberland Running Classic,Timberland,Running,44,2,124.84,0,0.00,249.68
I02586,O01011,P0147,Skechers Running Classic,Skechers,Running,44,3,75.81,0,0.00,227.43
I02587,O01011,P0057,Reebok Running Classic,Reebok,Running,45,1,149.13,0,0.00,149.13
I02588,O01012,P0135,Timberland Formal Classic,Timberland,Formal,45,3,163.29,0,0.00,489.87
I02589,O01012,P0114,Converse Casual Pro,Converse,Casual,42,1,130.14,0,0.00,130.14
I02590,O01013,P0029,Adidas Sports Pro,Adidas,Sports,39,3,218.62,0,0.00,655.86
I02591,O01014,P0055,Reebok Running Pro,Reebok,Running,42,3,140.18,0,0.00,420.54
I02592,O01014,P0122,Converse Sandals Classic,Converse,Sandals,41,1,181.73,0,0.00,181.73
I02593,O01015,P0025,Adidas Formal Classic,Adidas,Formal,41,2,153.76,0.1,15.38,276.76
I02594,O01016,P0078,New Balance Casual Pro,New Balance,Casual,38,2,201.57,0.2,40.31,322.52
I02595,O01017,P0050,Puma Sandals Classic,Puma,Sandals,40,3,174.83,0.2,34.97,419.58
I02596,O01018,P0124,Converse Boots Pro,Converse,Boots,40,3,95.75,0.2,19.15,229.8
I02597,O01018,P0017,Nike Boots Pro,Nike,Boots,44,3,233.2,0.2,46.64,559.68
I02598,O01018,P0133,Timberland Formal Pro,Timberland,Formal,44,3,53.38,0.2,10.68,128.1
I02599,O01018,P0033,Adidas Sandals Pro,Adidas,Sandals,36,3,126.62,0.2,25.32,303.9
I02600,O01019,P0070,Reebok Boots Pro,Reebok,Boots,37,3,172.11,0,0.00,516.33
I02601,O01019,P0021,Adidas Running Classic,Adidas,Running,41,1,173.38,0,0.00,173.38
I02602,O01019,P0114,Converse Casual Pro,Converse,Casual,38,3,130.14,0,0.00,390.42
I02603,O01019,P0106,Vans Boots Pro,Vans,Boots,42,2,101.39,0,0.00,202.78
I02604,O01020,P0159,Skechers Sandals Pro,Skechers,Sandals,42,3,141.21,0.15,21.18,360.09
I02605,O01020,P0141,Timberland Sandals Pro,Timberland,Sandals,40,3,160.21,0.15,24.03,408.54
I02606,O01020,P0113,Converse Casual Classic,Converse,Casual,37,3,168.62,0.15,25.29,429.99
I02607,O01020,P0080,New Balance Formal Pro,New Balance,Formal,41,2,197.43,0.15,29.61,335.64
I02608,O01021,P0035,Adidas Boots Classic,Adidas,Boots,36,1,61.13,0.1,6.11,55.02
I02609,O01021,P0154,Skechers Sports Pro,Skechers,Sports,43,3,170.08,0.1,17.01,459.21
I02610,O01021,P0174,Clarks Sports Pro,Clarks,Sports,39,2,207.55,0.1,20.76,373.6
I02611,O01022,P0021,Adidas Running Classic,Adidas,Running,36,2,173.38,0.05,8.67,329.42
I02612,O01023,P0106,Vans Boots Pro,Vans,Boots,45,3,101.39,0,0.00,304.17
I02613,O01023,P0166,Clarks Casual Pro,Clarks,Casual,41,2,173.51,0,0.00,347.02
I02614,O01023,P0033,Adidas Sandals Pro,Adidas,Sandals,45,2,126.62,0,0.00,253.24
I02615,O01023,P0026,Adidas Formal Pro,Adidas,Formal,42,1,75.01,0,0.00,75.01
I02616,O01024,P0035,Adidas Boots Classic,Adidas,Boots,44,2,61.13,0,0.00,122.26
I02617,O01025,P0071,Reebok Boots Classic,Reebok,Boots,44,3,246.89,0.15,37.03,629.58
I02618,O01026,P0112,Converse Casual Pro,Converse,Casual,41,2,243.69,0,0.00,487.38
I02619,O01026,P0068,Reebok Sandals Classic,Reebok,Sandals,41,2,143.42,0,0.00,286.84
I02620,O01026,P0042,Puma Casual Classic,Puma,Casual,43,2,49.88,0,0.00,99.76
I02621,O01026,P0004,Nike Casual Pro,Nike,Casual,44,2,237.18,0,0.00,474.36
I02622,O01027,P0130,Timberland Casual Classic,Timberland,Casual,39,1,145.21,0,0.00,145.21
I02623,O01027,P0156,Skechers Sports Pro,Skechers,Sports,40,2,220.07,0,0.00,440.14
I02624,O01027,P0008,Nike Formal Pro,Nike,Formal,42,2,107,0,0.00,214
I02625,O01027,P0109,Converse Running Pro,Converse,Running,38,1,197.63,0,0.00,197.63
I02626,O01028,P0162,Skechers Boots Pro,Skechers,Boots,41,3,201.91,0.05,10.10,575.43
I02627,O01028,P0086,New Balance Sandals Classic,New Balance,Sandals,36,1,143.9,0.05,7.20,136.7
I02628,O01028,P0155,Skechers Sports Pro,Skechers,Sports,42,1,180.37,0.05,9.02,171.35
I02629,O01029,P0116,Converse Formal Pro,Converse,Formal,43,2,48.53,0,0.00,97.06
I02630,O01030,P0008,Nike Formal Pro,Nike,Formal,38,1,107,0.05,5.35,101.65
I02631,O01030,P0027,Adidas Formal Classic,Adidas,Formal,37,2,97.89,0.05,4.89,186
I02632,O01031,P0138,Timberland Sports Pro,Timberland,Sports,45,2,236.86,0.2,47.37,378.98
I02633,O01031,P0004,Nike Casual Pro,Nike,Casual,42,3,237.18,0.2,47.44,569.22
I02634,O01031,P0028,Adidas Sports Classic,Adidas,Sports,43,2,267.44,0.2,53.49,427.9
I02635,O01032,P0114,Converse Casual Pro,Converse,Casual,40,1,130.14,0,0.00,130.14
I02636,O01033,P0029,Adidas Sports Pro,Adidas,Sports,44,1,218.62,0,0.00,218.62
I02637,O01033,P0043,Puma Formal Pro,Puma,Formal,39,2,128.99,0,0.00,257.98
I02638,O01033,P0014,Nike Sandals Classic,Nike,Sandals,43,3,62.88,0,0.00,188.64
I02639,O01034,P0142,Timberland Boots Classic,Timberland,Boots,41,1,99.37,0.05,4.97,94.4
I02640,O01034,P0090,New Balance Boots Pro,New Balance,Boots,44,2,156.65,0.05,7.83,297.64
I02641,O01034,P0163,Clarks Running Classic,Clarks,Running,40,1,291.91,0.05,14.60,277.31
I02642,O01035,P0069,Reebok Sandals Classic,Reebok,Sandals,42,1,252.72,0.2,50.54,202.18
I02643,O01035,P0013,Nike Sandals Pro,Nike,Sandals,40,2,175.89,0.2,35.18,281.42
I02644,O01036,P0020,Adidas Running Classic,Adidas,Running,43,1,245.2,0.2,49.04,196.16
I02645,O01036,P0029,Adidas Sports Pro,Adidas,Sports,44,2,218.62,0.2,43.72,349.8
I02646,O01036,P0036,Adidas Boots Pro,Adidas,Boots,43,3,50.89,0.2,10.18,122.13
I02647,O01036,P0050,Puma Sandals Classic,Puma,Sandals,45,3,174.83,0.2,34.97,419.58
I02648,O01037,P0171,Clarks Formal Classic,Clarks,Formal,38,3,76.64,0,0.00,229.92
I02649,O01037,P0076,New Balance Casual Pro,New Balance,Casual,38,2,73.12,0,0.00,146.24
I02650,O01037,P0166,Clarks Casual Pro,Clarks,Casual,39,1,173.51,0,0.00,173.51
I02651,O01037,P0165,Clarks Running Classic,Clarks,Running,44,3,108.05,0,0.00,324.15
I02652,O01038,P0004,Nike Casual Pro,Nike,Casual,36,3,237.18,0.15,35.58,604.8
I02653,O01038,P0168,Clarks Casual Classic,Clarks,Casual,45,1,162.07,0.15,24.31,137.76
I02654,O01039,P0099,Vans Formal Classic,Vans,Formal,39,3,190.12,0,0.00,570.36
I02655,O01040,P0059,Reebok Casual Pro,Reebok,Casual,36,1,267.44,0,0.00,267.44
I02656,O01040,P0079,New Balance Formal Classic,New Balance,Formal,37,3,49.37,0,0.00,148.11
I02657,O01041,P0132,Timberland Casual Pro,Timberland,Casual,40,1,91.12,0,0.00,91.12
